event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,fight_card
643,UFC on ESPN: Holloway vs. Allen,2023-04-15,T-Mobile Center,Kansas City, Missouri, US,16234.0,Flyweight,Brandon Royval,Matheus Nicolau,KO (knee and elbows),1.0,129.0,Preliminary card (ESPN+)
643,UFC on ESPN: Holloway vs. Allen,2023-04-15,T-Mobile Center,Kansas City, Missouri, US,16234.0,Featherweight,Bill Algeo,T.J. Brown,Submission (rear-naked choke),2.0,100.0,Preliminary card (ESPN+)
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Middleweight,Israel Adesanya,Alex Pereira (c),KO (punches),2.0,261.0,Main card
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Welterweight,Gilbert Burns,Jorge Masvidal,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Bantamweight,Rob Font,Adrian Yanez,TKO (punches),1.0,177.0,Main card
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Featherweight,Steve Garcia,Shayilan Nuerdanbieke,KO (body kick and punches),2.0,36.0,Early preliminary card (ESPN+ / UFC Fight Pass)
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Women's Strawweight,Luana Pinheiro,Michelle Waterson-Gomez,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary card (ESPN / ESPN+)
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Catchweight (160 lb),Ignacio Bahamondes,Trey Ogden,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Welterweight,Kevin Holland,Santiago Ponzinibbio,KO (punch),3.0,196.0,Main card
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Women's Strawweight,Sam Hughes,Jaqueline Amorim,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Catchweight (137 lb),Christian Rodriguez,Raul Rosas Jr.,"Decision (unanimous) (29–27, 29–28, 29–28)",3.0,300.0,Main card
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Middleweight,Kelvin Gastelum,Chris Curtis,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Preliminary card (ESPN / ESPN+)
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Women's Strawweight,Lupita Godinez,Cynthia Calvillo,"Decision (split) (28–29, 29–28, 30–27)",3.0,300.0,Preliminary card (ESPN / ESPN+)
642,UFC 287: Pereira vs. Adesanya 2,2023-04-08,Kaseya Center,Miami, Florida, US,19032.0,Middleweight,Joe Pyfer,Gerald Meerschaert,TKO (punches),1.0,195.0,Preliminary card (ESPN / ESPN+)
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Welterweight,Trevin Giles,Preston Parsons,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary card (ESPN / ESPN+)
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Flyweight,Victor Altamirano,Vinicius Salvador,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (ESPN / ESPN+)
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Women's Flyweight,Maycee Barber,Andrea Lee,"Decision (split) (28–29, 29–28, 30–27)",3.0,300.0,Main card
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Bantamweight,Cory Sandhagen,Marlon Vera,"Decision (split) (47–48, 50–45, 49–46)",5.0,300.0,Main card
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Flyweight,C.J. Vergara,Daniel da Silva,TKO (punches),2.0,244.0,Preliminary card (ESPN / ESPN+)
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Middleweight,Albert Duraev,Chidi Njokuani,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Featherweight,Daniel Pineda,Tucker Lutz,Submission (guillotine choke),2.0,170.0,Main card
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Featherweight,Lucas Alexander,Steven Peterson,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (ESPN / ESPN+)
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Featherweight,Nate Landwehr,Austin Lingo,Submission (rear-naked choke),2.0,251.0,Main card
641,UFC on ESPN: Vera vs. Sandhagen,2023-03-25,AT&T Center,San Antonio, Texas, US,16076.0,Women's Bantamweight,Holly Holm,Yana Santos,"Decision (unanimous) (30–26, 30–27, 30–27)",3.0,300.0,Main card
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Middleweight,Christian Leroy Duncan,Duško Todorović,TKO (knee injury),1.0,112.0,Early preliminary card (ESPN+ / UFC Fight Pass)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Women's Flyweight,Veronica Hardy,Juliana Miller,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Women's Flyweight,Joanne Wood,Luana Carolina,"Decision (split) (28–29, 30–27, 29–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Lightweight,Justin Gaethje,Rafael Fiziev,"Decision (majority) (29–28, 29–28, 28–28)",3.0,300.0,Main card
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Catchweight (129.5 lb),Jake Hadley,Malcolm Gordon,TKO (punches),1.0,61.0,Early preliminary card (ESPN+ / UFC Fight Pass)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Middleweight,Marvin Vettori,Roman Dolidze,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Main card
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Lightweight,Jai Herbert,Ľudovít Klein,"Draw (majority) (29–27, 28–28, 28–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Welterweight,Gunnar Nelson,Bryan Barberena,Submission (armbar),1.0,291.0,Main card
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Lightweight,Chris Duncan,Omar Morales,"Decision (split) (27–30, 29–28, 29–28)",3.0,300.0,Preliminary card (ESPNews / ESPN+)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Featherweight,Jack Shore,Makwan Amirkhani,Submission (rear-naked choke),2.0,267.0,Preliminary card (ESPNews / ESPN+)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Featherweight,Lerone Murphy,Gabriel Santos,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Flyweight,Muhammad Mokaev,Jafel Filho,Submission (neck crank),3.0,272.0,Preliminary card (ESPNews / ESPN+)
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Women's Flyweight,Jennifer Maia,Casey O'Neill,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Main card
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Welterweight,Leon Edwards (c),Kamaru Usman,"Decision (majority) (48–46, 48–46, 47–47)",5.0,300.0,Main card
640,UFC 286: Edwards vs. Usman 3,2023-03-18,The O2 Arena,London, England, UK,17588.0,Lightweight,Yanal Ashmouz,Sam Patterson,KO (punches),1.0,75.0,Preliminary card (ESPNews / ESPN+)
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Light Heavyweight,Vitor Petrino,Anton Turkalj,"Decision (unanimous) (30–26, 30–27, 30–27)",3.0,300.0,Main card
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Catchweight (177 lb),Carlston Harris,Jared Gooden,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (ESPN+)
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Women's Flyweight,Ariane Lipski,JJ Aldrich,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (ESPN+)
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Catchweight (215 lb),Nikita Krylov,Ryan Spann,Submission (triangle choke),1.0,218.0,Main card
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Bantamweight,Jonathan Martinez,Said Nurmagomedov,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Bantamweight,Mario Bautista,Guido Cannetti,Submission (rear-naked choke),1.0,198.0,Main card
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Bantamweight,Victor Henry,Tony Gravely,"Decision (split) (30–27, 28–29, 29–28)",3.0,300.0,Preliminary card (ESPN+)
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Middleweight,Josh Fremd,Sedriques Dumas,Submission (guillotine choke),2.0,180.0,Preliminary card (ESPN+)
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Bantamweight,Merab Dvalishvili,Petr Yan,"Decision (unanimous) (50–45, 50–45, 50–45)",5.0,300.0,Main card
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Bantamweight,Davey Grant,Raphael Assunção,Technical Submission (inverted triangle choke),3.0,283.0,Preliminary card (ESPN+)
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Flyweight,Bruno Gustavo da Silva,Tyson Nam,Technical Submission (rear-naked choke),2.0,83.0,Preliminary card (ESPN+)
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Heavyweight,Karl Williams,Łukasz Brzeski,"Decision (unanimous) (30–26, 30–26, 30–27)",3.0,300.0,Preliminary card (ESPN+)
639,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,The Theater at Virgin Hotels,Las Vegas, Nevada, US,,Heavyweight,Alexander Volkov,Alexander Romanov,TKO (punches),1.0,136.0,Main card
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Lightweight,Loik Radzhabov,Esteban Ribovics,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Women's Flyweight,Alexa Grasso,Valentina Shevchenko (c),Submission (face crank),4.0,274.0,Main card
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Middleweight,Bo Nickal,Jamie Pickett,Submission (arm-triangle choke),1.0,174.0,Main card
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Lightweight,Mateusz Gamrot,Jalin Turner,"Decision (split) (29–28, 28–29, 30–27)",3.0,300.0,Main card
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Women's Flyweight,Amanda Ribas,Viviane Araújo,"Decision (unanimous) (29–27, 30–26, 30–27)",3.0,300.0,Preliminary card (ESPNews / ESPN+)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Bantamweight,Farid Basharat,Da’Mon Blackshear,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Middleweight,Dricus du Plessis,Derek Brunson,TKO (corner stoppage),2.0,299.0,Preliminary card (ESPNews / ESPN+)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Middleweight,Marc-André Barriault,Julian Marquez,TKO (punches),2.0,252.0,Preliminary card (ESPNews / ESPN+)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Bantamweight,Cody Garbrandt,Trevin Jones,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (ESPNews / ESPN+)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Catchweight (137 lb),Cameron Saaiman,Leomana Martinez,"Decision (majority) (29–26, 28–27, 28–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Welterweight,Ian Garry,Song Kenan,TKO (punches),3.0,262.0,Early preliminary card (ESPN+ / UFC Fight Pass)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Heavyweight,Jon Jones,Ciryl Gane,Submission (guillotine choke),1.0,124.0,Main card
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Women's Strawweight,Tabatha Ricci,Jessica Penne,Submission (armbar),2.0,134.0,Early preliminary card (ESPN+ / UFC Fight Pass)
638,UFC 285: Jones vs. Gane,2023-03-04,T-Mobile Arena,Las Vegas, Nevada, US,19471.0,Catchweight (175 lb),Shavkat Rakhmonov,Geoff Neal,Submission (rear-naked choke),3.0,257.0,Main card
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Women's Flyweight,Jasmine Jasudavicius,Gabriella Fernandes,"Decision (unanimous) (30–26, 30–26, 30–26)",3.0,300.0,Preliminary card (ESPN+)
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Lightweight,Joe Solecki,Carl Deaton III,Technical Submission (rear-naked choke),2.0,295.0,Preliminary card (ESPN+)
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Catchweight (130 lb),Ode' Osbourne,Charles Johnson,"Decision (split) (28-29, 29-28, 29-28)",3.0,300.0,Preliminary card (ESPN+)
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Lightweight,Nurullo Aliev,Rafael Alves,"Decision (majority) (29–27, 29–27, 28–28)",3.0,300.0,Preliminary card (ESPN+)
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Heavyweight,Augusto Sakai,Don'Tale Mayes,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Welterweight,Mike Malott,Yohan Lainesse,Submission (arm-triangle choke),1.0,255.0,Main card
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Middleweight,Brendan Allen,André Muniz,Submission (rear-naked choke),3.0,265.0,Main card
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Lightweight,Trevor Peek,Erick Gonzalez,KO (punches),1.0,299.0,Preliminary card (ESPN+)
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Lightweight,Jordan Leavitt,Victor Martinez,TKO (knees and punches),1.0,147.0,Preliminary card (ESPN+)
637,UFC Fight Night: Muniz vs. Allen,2023-02-25,UFC Apex,Las Vegas, Nevada, US,19471.0,Women's Flyweight,Tatiana Suarez,Montana De La Rosa,Submission (guillotine choke),2.0,171.0,Main card
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Light Heavyweight,Marcin Prachnio,William Knight,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Welterweight,A.J. Fletcher,Themba Gorimbo,Submission (guillotine choke),2.0,97.0,Preliminary card (ESPN+)
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Lightweight,Nazim Sadykhov,Evan Elder,TKO (doctor stoppage),3.0,38.0,Preliminary card (ESPN+)
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Flyweight,Clayton Carpenter,Juancamilo Ronderos,Submission (rear-naked choke),1.0,193.0,Preliminary card (ESPN+)
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Light Heavyweight,Zac Pauga,Jordan Wright,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Light Heavyweight,Philipe Lins,Ovince Saint Preux,KO (punches),1.0,49.0,Preliminary card (ESPN+)
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Featherweight,Jamall Emmers,Khusein Askhabov,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (ESPN+)
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Women's Flyweight,Erin Blanchfield,Jéssica Andrade,Submission (rear-naked choke),2.0,97.0,Main card
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Heavyweight,Jamal Pogues,Josh Parisian,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Lightweight,Alexander Hernandez,Jim Miller,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
636,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,UFC Apex,Las Vegas, Nevada, US,19471.0,Women's Bantamweight,Mayra Bueno Silva,Lina Länsberg,Submission (kneebar),2.0,286.0,Preliminary card (ESPN+)
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Heavyweight,Justin Tafa,Parker Porter,KO (punch),1.0,66.0,Main card
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Light Heavyweight,Modestas Bukauskas,Tyson Pedro,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Preliminary card (ESPN / ESPN+)
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Featherweight,Yair Rodríguez,Josh Emmett,Submission (triangle choke),2.0,259.0,Main card
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Catchweight (127 lb),Kleydson Rodrigues,Shannon Ross,TKO (punches),1.0,59.0,Preliminary card (ESPN / ESPN+)
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Light Heavyweight,Jimmy Crute,Alonzo Menifield,"Draw (majority) (29–27, 28–28, 28–28)",3.0,300.0,Main card
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Lightweight,Jamie Mullarkey,Francisco Prado,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (ESPN / ESPN+)
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Featherweight,Joshua Culibao,Melsik Baghdasaryan,Submission (rear-naked choke),2.0,122.0,Preliminary card (ESPN / ESPN+)
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Featherweight,Blake Bilder,Shane Young,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Featherweight,Jack Jenkins,Don Shainis,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Welterweight,Jack Della Maddalena,Randy Brown,Submission (rear-naked choke),1.0,133.0,Main card
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Lightweight,Islam Makhachev (c),Alexander Volkanovski,"Decision (unanimous) (48–47, 48–47, 49–46)",5.0,300.0,Main card
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Catchweight (157.5 lb),Elves Brener,Zubaira Tukhugov,"Decision (split) (29–28, 28–29, 30–27)",3.0,300.0,Early preliminary card (ESPN+ / UFC Fight Pass)
635,UFC 284: Makhachev vs. Volkanovski,2023-02-12,RAC Arena,,Perth, Australia,14124.0,Women's Strawweight,Loma Lookboonmee,Elise Reed,Submission (rear-naked choke),2.0,44.0,Early preliminary card (ESPN+ / UFC Fight Pass)
634,UFC Fight Night: Lewis vs. Spivak,2023-02-04,UFC Apex,Las Vegas, Nevada, US,,Flyweight,Tatsuro Taira,Jesús Santos Aguilar,Submission (triangle armbar),1.0,260.0,Preliminary card (ESPN+)
634,UFC Fight Night: Lewis vs. Spivak,2023-02-04,UFC Apex,Las Vegas, Nevada, US,,Featherweight,Choi Doo-ho,Kyle Nelson,"Draw (majority) (29–27, 28–28, 28–28)",3.0,300.0,Main card
