event_num,event,date,venue,attendance,city,state,country,weight_class,winner,loser,method,round,time,fight_card,event_name,link
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Catchweight (141 lbs),Bryan Goldsby,Jeff Curran,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 14,https://en.wikipedia.org//wiki/Bellator_14
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Catchweight (141 lbs),Bryan Goldsby,Jeff Curran,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 14,https://en.wikipedia.org//wiki/Bellator_25
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Middleweight,Louis Taylor,Ryan Sturdy,KO (head kick),1.0,68.0,Local feature fights,Bellator 14,https://en.wikipedia.org//wiki/Bellator_27
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Middleweight,Louis Taylor,Ryan Sturdy,KO (head kick),1.0,68.0,Local feature fights,Bellator 14,https://en.wikipedia.org//wiki/Bellator_33
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Welterweight,Ben Askren,Ryan Thomas,Submission (guillotine choke),1.0,160.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_30
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Catchweight (141 lbs),Bryan Goldsby,Jeff Curran,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 14,https://en.wikipedia.org//wiki/Bellator_19
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Women's bout,Felice Herrig,Jessica Rakoczy,"Decision (split) (29–28, 29–28, 28–29)",3.0,300.0,Local feature fights,Bellator 14,https://en.wikipedia.org//wiki/Bellator_20
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Middleweight,Louis Taylor,Ryan Sturdy,KO (head kick),1.0,68.0,Local feature fights,Bellator 14,https://en.wikipedia.org//wiki/Bellator_16
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Lightweight,Toby Imada,James Krause,Submission (armbar),2.0,164.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_23
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Lightweight,Pat Curran,Mike Ricci,KO (punches),1.0,181.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_21
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Lightweight,Pat Curran,Mike Ricci,KO (punches),1.0,181.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_33
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Lightweight,Toby Imada,James Krause,Submission (armbar),2.0,164.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_24
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Women's bout,Felice Herrig,Jessica Rakoczy,"Decision (split) (29–28, 29–28, 28–29)",3.0,300.0,Local feature fights,Bellator 14,https://en.wikipedia.org//wiki/Bellator_22
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Welterweight,Ben Askren,Ryan Thomas,Submission (guillotine choke),1.0,160.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_16
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Welterweight,Ben Askren,Ryan Thomas,Submission (guillotine choke),1.0,160.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_18
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Featherweight,Wilson Reis,Shad Lierley,Submission (rear-naked choke),3.0,213.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_27
14,Bellator 14,2010-04-15,Chicago Theatre,,Chicago, Illinois, US,Featherweight,Wilson Reis,Shad Lierley,Submission (rear-naked choke),3.0,213.0,Main card,Bellator 14,https://en.wikipedia.org//wiki/Bellator_33
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_15
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_15
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_26
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_33
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_13
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_13
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_16
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_18
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_14
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_27
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_16
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_30
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_26
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_24
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_28
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_34
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_33
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_31
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_23
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_22
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_13
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_23
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_27
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_20
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_25
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_20
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_20
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_22
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_34
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_30
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_17
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_24
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_27
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_22
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_13
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_20
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_31
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_16
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_17
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Georgi Karakhanyan,Bao Quach,KO (knee),1.0,245.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_16
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_25
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_17
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_31
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_21
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_25
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Georgi Karakhanyan,Bao Quach,KO (knee),1.0,245.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_33
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_34
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_21
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_28
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_18
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Georgi Karakhanyan,Bao Quach,KO (knee),1.0,245.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_18
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_18
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_20
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Georgi Karakhanyan,Bao Quach,KO (knee),1.0,245.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_30
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_30
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_31
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_22
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_21
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_14
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_19
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_29
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_30
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_33
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_24
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Georgi Karakhanyan,Bao Quach,KO (knee),1.0,245.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_13
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_21
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_20
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_18
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_14
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_34
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_26
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_13
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Georgi Karakhanyan,Bao Quach,KO (knee),1.0,245.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_25
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_30
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Georgi Karakhanyan,Bao Quach,KO (knee),1.0,245.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_23
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_33
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_20
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_26
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_29
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_33
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_16
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_29
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Carey Vanier,Joe Duarte,TKO (punches),3.0,254.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_17
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (172 lbs),Edson Diniz,John Kelly,Submission (kneebar),1.0,276.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_26
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Georgi Karakhanyan,Bao Quach,KO (knee),1.0,245.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_31
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_34
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_21
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_24
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (140 lbs),Chris Manuel,Ralph Acosta,Submission (guillotine choke),3.0,35.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_22
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Welterweight,Vagner Rocha,Francisco Soares,TKO (punches),2.0,127.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_15
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Catchweight (187 lb),Mikey Gomez,Moyses Gabin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Local feature fights,Bellator 13,https://en.wikipedia.org//wiki/Bellator_13
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Featherweight,Joe Warren,Eric Marriott,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_31
13,Bellator 13,2010-04-08,Seminole Hard Rock Hotel & Casino,,Hollywood, Florida, US,Lightweight,Roger Huerta,Chad Hinton,Submission (kneebar),3.0,56.0,Main card,Bellator 13,https://en.wikipedia.org//wiki/Bellator_32
