event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,notes,fight_card,event_name
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Sitthichai Sitsongpeenong,Davit Kiria,Decision (Unanimous),3.0,180.0,Kickboxing Featherweight Grand Prix Semi-finals,Main card,ONE Championship: Only the Brave
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Catchweight 61.5 kg,Tatsumitsu Wada,Wang Shuo,Decision (Unanimous),3.0,300.0,,Lead Card,ONE Championship: Only the Brave
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Catchweight 71.65 kg,Ivan Kondratev,Dovydas Rimkus,KO (Punches),3.0,35.0,Kickboxing,Lead Card,ONE Championship: Only the Brave
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Strawweight 57 kg,Jarred Brooks,Hiroba Minowa,Decision (Unanimous),3.0,300.0,,Main card,ONE Championship: Only the Brave
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Welterweight 84 kg,Hiroyuki Tetsuka,Edson Marques,KO (Punches),3.0,65.0,,Main card,ONE Championship: Only the Brave
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Heavyweight 120 kg,Rade Opačić,Françesko Xhaja,TKO (3 Knockdown Rule),2.0,120.0,Kickboxing,Main card,ONE Championship: Only the Brave
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Purev Otgonjargal,Micael de Jesus,Decision (Unanimous),3.0,300.0,,Lead Card,ONE Championship: Only the Brave
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Chingiz Allazov,Jo Nattawut,KO (Head Kick and Punches),1.0,115.0,Kickboxing Featherweight Grand Prix Semi-finals,Main card,ONE Championship: Only the Brave
194,ONE Championship: Only the Brave,2022-01-28,Singapore Indoor Stadium,,Kallang, Singapore,,Lightweight 77 kg,Zhang Lipeng,Ruslan Emilbek Uulu,KO (Punches),1.0,32.0,,Main card,ONE Championship: Only the Brave
193,Road to ONE Championship: Mongolia,2022-01-20,Steppe Arena,,Ulaanbaatar, Mongolia,,Strawweight 57 kg,Zhaxi Zelang,Qi Yang Zhou,,,,,Main card,Road to ONE Championship: Mongolia
192,ONE Championship: Heavy Hitters,2022-01-14,Singapore Indoor Stadium,,Kallang, Singapore,,W.Strawweight 57 kg,Xiong Jingnan (c),Ayaka Miura,Decision (Unanimous),5.0,300.0,For the ONE Women's Strawweight Championship,Main card,ONE Championship: Heavy Hitters
192,ONE Championship: Heavy Hitters,2022-01-14,Singapore Indoor Stadium,,Kallang, Singapore,,Light Heavyweight 102 kg,Giannis Stoforidis,Beybulat Isaev,KO (Left Hook),1.0,31.0,Kickboxing,Main card,ONE Championship: Heavy Hitters
192,ONE Championship: Heavy Hitters,2022-01-14,Singapore Indoor Stadium,,Kallang, Singapore,,Lightweight 77 kg,Saygid Izagakhmaev,James Nakashima,Submission (D'arce Choke),2.0,137.0,,Main card,ONE Championship: Heavy Hitters
192,ONE Championship: Heavy Hitters,2022-01-14,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Shuya Kamikubo,Troy Worthen,Submission (Rear-Naked Choke),3.0,276.0,,Lead Card,ONE Championship: Heavy Hitters
192,ONE Championship: Heavy Hitters,2022-01-14,Singapore Indoor Stadium,,Kallang, Singapore,,W.Strawweight 57 kg,Tiffany Teo,Meng Bo,Submission (Rear-Naked Choke),2.0,225.0,,Lead Card,ONE Championship: Heavy Hitters
192,ONE Championship: Heavy Hitters,2022-01-14,Singapore Indoor Stadium,,Kallang, Singapore,,Catchweight 66.45 kg,Tawanchai P.K. Saenchaimuaythaigym,Saemapetch Fairtex,KO (Punches),1.0,175.0,Muay Thai,Main card,ONE Championship: Heavy Hitters
192,ONE Championship: Heavy Hitters,2022-01-14,Singapore Indoor Stadium,,Kallang, Singapore,,Strawweight 57 kg,Senzo Ikeda,Elipitua Siregar,KO (Punch to the Body),3.0,120.0,,Main card,ONE Championship: Heavy Hitters
192,ONE Championship: Heavy Hitters,2022-01-14,Singapore Indoor Stadium,,Kallang, Singapore,,W.Strawweight 57 kg,Supergirl Jaroonsak MuayThai,Ekaterina Vandaryeva,Decision (Split),3.0,180.0,Muay Thai,Main card,ONE Championship: Heavy Hitters
191,Road to ONE Championship: RUF 45,2021-12-18,Celebrity Theatre,Phoenix, Arizona, US,,W.Featherweight 66 kg,Virginia Marvin,Nes Lewis,Submission (Rear-Naked Choke),1.0,75.0,Amateur,Main card,Road to ONE Championship: RUF 45
191,Road to ONE Championship: RUF 45,2021-12-18,Celebrity Theatre,Phoenix, Arizona, US,,Lightweight 70 kg,Tanner Trammel,Jeffry Isham,Decision (Unanimous),3.0,180.0,Amateur,Main card,Road to ONE Championship: RUF 45
191,Road to ONE Championship: RUF 45,2021-12-18,Celebrity Theatre,Phoenix, Arizona, US,,Heavyweight 120 kg,Cameron Chism,Samson Guerrero,TKO (Referee Stoppage),1.0,49.0,,Main card,Road to ONE Championship: RUF 45
191,Road to ONE Championship: RUF 45,2021-12-18,Celebrity Theatre,Phoenix, Arizona, US,,Heavyweight 120 kg,Terrance Jean-Jacques,Michael Quintero,Decision (Unanimous),3.0,180.0,,Main card,Road to ONE Championship: RUF 45
191,Road to ONE Championship: RUF 45,2021-12-18,Celebrity Theatre,Phoenix, Arizona, US,,Lightweight 70 kg,Derek Freda,Danny Florez,KO (Strike),1.0,81.0,Amateur,Main card,Road to ONE Championship: RUF 45
191,Road to ONE Championship: RUF 45,2021-12-18,Celebrity Theatre,Phoenix, Arizona, US,,Bamtamweight 61 kg,Jesus Borrego,Patrick Quick Jr,Decision (Unanimous),3.0,180.0,Amateur,Main card,Road to ONE Championship: RUF 45
191,Road to ONE Championship: RUF 45,2021-12-18,Celebrity Theatre,Phoenix, Arizona, US,,Middleweight 84 kg,Barry Hedgebeth,Albe Tremblay,Decision (Unanimous),3.0,180.0,Amateur,Main card,Road to ONE Championship: RUF 45
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Lightweight 77 kg,Arian Sadiković,Mustapha Haida,Decision (Unanimous),3.0,180.0,Kickboxing,Lead Card,ONE Championship: Winter Warriors 2
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Kwon Won Il,Kevin Belingon,KO (Punch to the Body),2.0,52.0,,Main card,ONE Championship: Winter Warriors 2
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Stephen Loman,Yusup Saadulaev,TKO (Punches),1.0,249.0,,Main card,ONE Championship: Winter Warriors 2
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Jhanlo Mark Sangiao,Paul Lumihi,Submission (Rear-Naked Choke),1.0,101.0,,Main card,ONE Championship: Winter Warriors 2
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Catchweight 95 kg,Vitaly Bigdash,Fan Rong,Submission (Guillotine Choke),3.0,41.0,,Main card,ONE Championship: Winter Warriors 2
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Fabrício Andrade,Li Kai Wen,TKO (Punches),1.0,281.0,,Lead Card,ONE Championship: Winter Warriors 2
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Welterweight 84 kg,Murad Ramazanov,Zebaztian Kadestam,Decision (Unanimous),3.0,300.0,,Main card,ONE Championship: Winter Warriors 2
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Catchweight 57.85 kg,Joseph Lasiri,Asahi Shinagawa,KO (Punch and Knee),1.0,125.0,Muay Thai,Lead Card,ONE Championship: Winter Warriors 2
190,ONE Championship: Winter Warriors II,2021-12-17,Singapore Indoor Stadium,,Kallang, Singapore,,Flyweight 61 kg,Kairat Akhmetov,Danny Kingad,Decision (Unanimous),3.0,300.0,,Main card,ONE Championship: Winter Warriors 2
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 71 kg,Rafik Hakobyan,Bijan Kasanipour,KO (Punch),1.0,,,Preliminary Card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 86 kg,Gagik Grigoryan,Seyed Morteza,TKO (Punches),1.0,,,Preliminary Card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 75 kg,Arman Galstyan,Argam Galoyan,KO,2.0,,Kickboxing,Preliminary Card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Heavyweight 120 kg,Niknam Haghparast,Ashot Begzadyan,TKO (Knees and Punches),1.0,157.0,Kickboxing Heavyweight Tournament Semi-final,Main card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Heavyweight 120 kg,Sergey Kopachev,Niknam Haghparast,Decision (Unanious),3.0,180.0,Kickboxing Heavyweight Tournament Final,Main card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 60 kg,Roman Sedrakyan,Hayk Vardanyan,Decision (Unanimous),3.0,180.0,Kickboxing,Preliminary Card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 60 kg,Gor Nazaryan,Mohammed Hadian,KO (Punch),2.0,22.0,Kickboxing,Main card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 83 kg,Vazgen Qocharyan,Abdollah Asadipou,Decision (Unanimous),3.0,300.0,,Preliminary Card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 86 kg,Arman Sahakyan,Nima Jarian,KO (Punches),1.0,8.0,For the OMMAE 86 kg Championship,Main card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 74 kg,Davit Hayrapetyan,Armen Grigoryan,KO,2.0,,Kickboxing,Main card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Catchweight 59 kg,Narek Avagyan,Iman Hosseinwand,TKO (Punches),2.0,173.0,,Main card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Strawweight 57 kg,Vartan Asatryan,Mikaeil Mehrjo,Submission (Armbar),1.0,159.0,,Main card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Strawweight 57 kg,Sergey Harutyunyan,Sadegh Ardakani,Decision (Unanimous),3.0,300.0,,Preliminary Card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Heavyweight 120 kg,Sergey Kopachev,Nika Kulumbegashvili,Decision (Unanious),3.0,180.0,Kickboxing Heavyweight Tournament Semi-final,Main card,Road to ONE Championship: Mix Fight 49
189,Road to ONE Championship: Mix Fight 49,2021-12-04,Dinamo Sport Complex,,Yerevan, Armenia,,Welterweight 84 kg,Hakob Ordanyan,Ali Mahro Bakhtiari,TKO,2.0,,,Preliminary Card,Road to ONE Championship: Mix Fight 49
188,ONE Championship: Winter Warriors,2021-12-03,Singapore Indoor Stadium,,Kallang, Singapore,,Lightweight 77 kg,Regian Eersel (c),Islam Murtazaev,Decision (Split),5.0,180.0,For the ONE Kickboxing Lightweight Championship,Main card,ONE Championship: Winter Warriors
188,ONE Championship: Winter Warriors,2021-12-03,Singapore Indoor Stadium,,Kallang, Singapore,,Flyweight 61 kg,Yuya Wakamatsu,Hu Yong,Decision (Unanimous),3.0,300.0,,Main card,ONE Championship: Winter Warriors
188,ONE Championship: Winter Warriors,2021-12-03,Singapore Indoor Stadium,,Kallang, Singapore,,W.Atomweight 52 kg,Stamp Fairtex,Ritu Phogat,Submission (Armbar),2.0,134.0,Atomweight Grand Prix Final,Main card,ONE Championship: Winter Warriors
188,ONE Championship: Winter Warriors,2021-12-03,Singapore Indoor Stadium,,Kallang, Singapore,,Heavyweight 120 kg,Marcus Almeida,Kang Ji Won,Submission (Rear-Naked Choke),1.0,147.0,,Main card,ONE Championship: Winter Warriors
188,ONE Championship: Winter Warriors,2021-12-03,Singapore Indoor Stadium,,Kallang, Singapore,,Lightweight 77 kg,Saygid Guseyn Arslanaliev,Timofey Nastyukhin,TKO (Punches),3.0,49.0,,Main card,ONE Championship: Winter Warriors
188,ONE Championship: Winter Warriors,2021-12-03,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Hiroki Akimoto,Qiu Jianliang,Decision (Unanimous),3.0,180.0,Kickboxing,Main card,ONE Championship: Winter Warriors
187,ONE Championship: NextGen 3,2021-11-26,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Alaverdi Ramazanov,Pongsiri P.K.Saenchaimuaythaigym,KO (Punches),1.0,159.0,Muay Thai,Main card,ONE Championship: NextGen 3
187,ONE Championship: NextGen 3,2021-11-26,Singapore Indoor Stadium,,Kallang, Singapore,,Flyweight 61 kg,Panpayak Jitmuangnon,Daniel Puertas,Decision (Unanimous),3.0,180.0,Kickboxing,Main card,ONE Championship: NextGen 3
187,ONE Championship: NextGen 3,2021-11-26,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Felipe Lobo,Rodlek P.K. Saenchaimuaythaigym,Decision (Unanimous),3.0,180.0,Kickboxing,Main card,ONE Championship: NextGen 3
187,ONE Championship: NextGen 3,2021-11-26,Singapore Indoor Stadium,,Kallang, Singapore,,Lightweight 77 kg,Ruslan Emilbek Uulu,Pieter Buist,Decision (Unanimous),3.0,300.0,,Main card,ONE Championship: NextGen 3
187,ONE Championship: NextGen 3,2021-11-26,Singapore Indoor Stadium,,Kallang, Singapore,,Strawweight 57 kg,Jarred Brooks,Lito Adiwang,Submission (Arm-Triangle Choke),2.0,187.0,,Main card,ONE Championship: NextGen 3
187,ONE Championship: NextGen 3,2021-11-26,Singapore Indoor Stadium,,Kallang, Singapore,,Strawweight 57 kg,Alex Silva,Rene Catalan,Submission (Armbar),1.0,215.0,,Main card,ONE Championship: NextGen 3
186,ONE Championship: NextGen 2,2021-11-12,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Jo Nattawut,Yurik Davtyan,KO (Punch),1.0,170.0,ONE Kickboxing Featherweight Grand Prix Alternate Bout,Main card,ONE Championship: NextGen 2
186,ONE Championship: NextGen 2,2021-11-12,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Han Zihao,Victor Pinto,Decision (Unanimous),3.0,180.0,Muay Thai,Main card,ONE Championship: NextGen 2
186,ONE Championship: NextGen 2,2021-11-12,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Dovydas Rimkus,Zhang Chunyu,Decision (Majority),3.0,180.0,ONE Kickboxing Featherweight Grand Prix Alternate Bout,Main card,ONE Championship: NextGen 2
186,ONE Championship: NextGen 2,2021-11-12,Singapore Indoor Stadium,,Kallang, Singapore,,Bantamweight 66 kg,Rittewada Petchyindee Academy,Saemapetch Fairtex,TKO (Doctor Stoppage),2.0,130.0,Muay Thai,Main card,ONE Championship: NextGen 2
186,ONE Championship: NextGen 2,2021-11-12,Singapore Indoor Stadium,,Kallang, Singapore,,Catchweight 86 kg,Hiroyuki Tetsuka,Agilan Thani,TKO (Punches),3.0,225.0,,Main card,ONE Championship: NextGen 2
186,ONE Championship: NextGen 2,2021-11-12,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Tang Kai,Yoon Chang Min,TKO (Punches),1.0,243.0,,Main card,ONE Championship: NextGen 2
185,ONE Championship: NextGen,2021-10-29,Singapore Indoor Stadium,,Kallang, Singapore,,Heavyweight 120 kg,Kiril Grishenko,Dustin Joynson,Decision (Unanimous),3.0,300.0,,Main card,ONE Championship: NextGen
185,ONE Championship: NextGen,2021-10-29,Singapore Indoor Stadium,,Kallang, Singapore,,W.Atomweight 52 kg,Ritu Phogat,Jenelyn Olsim,Decision (Unanimous),3.0,300.0,Atomweight Grand Prix Semi-finals,Main card,ONE Championship: NextGen
185,ONE Championship: NextGen,2021-10-29,Singapore Indoor Stadium,,Kallang, Singapore,,Heavyweight 120 kg,Iraj Azizpour,Anderson Silva,Decision (Unanimous),3.0,180.0,Kickboxing,Main card,ONE Championship: NextGen
185,ONE Championship: NextGen,2021-10-29,Singapore Indoor Stadium,,Kallang, Singapore,,Light Heavyweight 102 kg,Beybulat Isaev,Bogdan Stoica,Decision (Unanimous),3.0,180.0,Kickboxing,Main card,ONE Championship: NextGen
185,ONE Championship: NextGen,2021-10-29,Singapore Indoor Stadium,,Kallang, Singapore,,W.Atomweight 52 kg,Stamp Fairtex,Julie Mezabarba,Decision (Unanimous),3.0,300.0,Atomweight Grand Prix Semi-finals,Main card,ONE Championship: NextGen
185,ONE Championship: NextGen,2021-10-29,Singapore Indoor Stadium,,Kallang, Singapore,,Strawweight 57 kg,Jeremy Miado,Miao Li Tao,TKO (Punches),2.0,50.0,,Main card,ONE Championship: NextGen
184,Road to ONE Championship: RUF 44,2021-10-23,Glendale Civic Center,Glendale, Arizona, US,,Heavyweight 120 kg,Deran Martinez,George Sopi,Decision (Unanimous),3.0,180.0,RUF MMA Heavyweight Amateur title,Main card,Road to ONE Championship: RUF 44
184,Road to ONE Championship: RUF 44,2021-10-23,Glendale Civic Center,Glendale, Arizona, US,,Lightweight 70 kg,Austin Wourms,Tony Pike,Submission (Armbar),1.0,20.0,,Main card,Road to ONE Championship: RUF 44
184,Road to ONE Championship: RUF 44,2021-10-23,Glendale Civic Center,Glendale, Arizona, US,,Featherweight 66 kg,Adam Franck,Tim Carrillo,KO (Punches),1.0,10.0,Amateur,Main card,Road to ONE Championship: RUF 44
184,Road to ONE Championship: RUF 44,2021-10-23,Glendale Civic Center,Glendale, Arizona, US,,Welterweight 77 kg,Sebastian Mordecai,Dominico McIntosh,Decision (Unanimous),3.0,180.0,Amateur,Main card,Road to ONE Championship: RUF 44
184,Road to ONE Championship: RUF 44,2021-10-23,Glendale Civic Center,Glendale, Arizona, US,,Heavyweight 120 kg,Shannon Ritch,Samson Guerrero,Submission (Rear-Naked Choke),1.0,80.0,Grappling,Main card,Road to ONE Championship: RUF 44
183,ONE Championship: First Strike,2021-10-15,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Superbon Banchamek,Giorgio Petrosyan,KO (Head Kick),2.0,20.0,For the Inaugural ONE Kickboxing Featherweight Championship,Main card,ONE Championship: First Strike
183,ONE Championship: First Strike,2021-10-15,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Davit Kiria,Enriko Kehl,TKO (Punches),1.0,170.0,Kickboxing Featherweight Grand Prix Quarter-finals,Main card,ONE Championship: First Strike
183,ONE Championship: First Strike,2021-10-15,Singapore Indoor Stadium,,Kallang, Singapore,,Heavyweight 120 kg,Rade Opacic,Patrick Schmid,TKO (Knees),2.0,79.0,Kickboxing,Main card,ONE Championship: First Strike
183,ONE Championship: First Strike,2021-10-15,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Marat Grigorian,Andy Souwer,TKO (Punches),2.0,146.0,Kickboxing Featherweight Grand Prix Quarter-finals,Main card,ONE Championship: First Strike
183,ONE Championship: First Strike,2021-10-15,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Sitthichai Sitsongpeenong,Tayfun Özcan,Decision (Split),3.0,180.0,Kickboxing Featherweight Grand Prix Quarter-finals,Main card,ONE Championship: First Strike
183,ONE Championship: First Strike,2021-10-15,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight 70 kg,Chingiz Allazov,Samy Sana,KO (Punch to the Body),1.0,39.0,Kickboxing Featherweight Grand Prix Quarter-finals,Main card,ONE Championship: First Strike
182,Road to ONE Championship: Muay Thai Grand Prix,2021-10-09,The O2 Arena,London, England, UK,,Heavyweight 120 kg,Rhys Brudenell,Alan Zomkowski,KO,1.0,90.0,Kickboxing Heavyweight Tournament Semi-final,Main card,Road to ONE Championship: Muay Thai Grand Prix
182,Road to ONE Championship: Muay Thai Grand Prix,2021-10-09,The O2 Arena,London, England, UK,,W.Atomweight 52 kg,Grace Spicer,Foiteini Nanou,Decision (Unanimous),3.0,180.0,Muay Thai,Muay Thai Grand Prix,Road to ONE Championship: Muay Thai Grand Prix
182,Road to ONE Championship: Muay Thai Grand Prix,2021-10-09,The O2 Arena,London, England, UK,,Bantamweight 65 kg,Bailey Sugden,Matthieu Guevara,Decision (Unanimous),1.0,158.0,Kickboxing,Muay Thai Grand Prix,Road to ONE Championship: Muay Thai Grand Prix
182,Road to ONE Championship: Muay Thai Grand Prix,2021-10-09,The O2 Arena,London, England, UK,,Heavyweight 120 kg,Rhys Brudenell,Claudio Istrate,TKO,1.0,160.0,Kickboxing Heavyweight Tournament Final,Main card,Road to ONE Championship: Muay Thai Grand Prix
182,Road to ONE Championship: Muay Thai Grand Prix,2021-10-09,The O2 Arena,London, England, UK,,Featherweight 67 kg,Solomon Lefleur,Reinaldo Santos,KO,3.0,37.0,Kickboxing,Muay Thai Grand Prix,Road to ONE Championship: Muay Thai Grand Prix
