weight_class,winner,loser,method,round,time,notes,fight_card,event_name,event_id
Heavyweight,Augusto Sakai,Don'Tale Mayes,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Women's Flyweight,Tatiana Suarez,Montana De La Rosa,Submission (guillotine choke),2,2:51,,Main card,UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Welterweight,Mike Malott,Yohan Lainesse,Submission (arm-triangle choke),1,4:15,,Main card,UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Lightweight,Trevor Peek,Erick Gonzalez,KO (punches),1,4:59,,Preliminary card (ESPN+),UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Women's Flyweight,Jasmine Jasudavicius,Gabriella Fernandes,"Decision (unanimous) (30–26, 30–26, 30–26)",3,5:00,,Preliminary card (ESPN+),UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Lightweight,Jordan Leavitt,Victor Martinez,TKO (knees and punches),1,2:27,,Preliminary card (ESPN+),UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Catchweight (130 lb),Ode' Osbourne,Charles Johnson,"Decision (split) (28-29, 29-28, 29-28)",3,5:00,,Preliminary card (ESPN+),UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Lightweight,Joe Solecki,Carl Deaton III,Technical Submission (rear-naked choke),2,4:55,,Preliminary card (ESPN+),UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Lightweight,Nurullo Aliev,Rafael Alves,"Decision (majority) (29–27, 29–27, 28–28)",3,5:00,[a],Preliminary card (ESPN+),UFC Fight Night: Muniz vs. Allen,c1a6307ea5d9a56f47e3271221b55336730ff2a3626a3b84c5b2e1ad55525692
Welterweight,Stephen Thompson,Kevin Holland,TKO (corner stoppage),4,5:00,,Main card,UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Welterweight,Rafael dos Anjos,Bryan Barberena,Submission (neck crank),2,3:20,,Main card,UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Flyweight,Matheus Nicolau,Matt Schnell,KO (punches),2,1:44,,Main card,UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Heavyweight,Sergei Pavlovich,Tai Tuivasa,KO (punches),1,0:54,,Main card,UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Middleweight,Roman Dolidze,Jack Hermansson,TKO (punches),2,4:06,,Main card,UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Middleweight,Eryk Anders,Kyle Daukaus,TKO (punches),2,2:45,,Main card,UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Catchweight (173.5 lb),Philip Rowe,Niko Price,TKO (punches),3,3:26,,Main card,UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Women's Strawweight,Angela Hill,Emily Ducote,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card (ESPN / ESPN+),UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Lightweight,Clay Guida,Scott Holtzman,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Preliminary card (ESPN / ESPN+),UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Lightweight,Michael Johnson,Marc Diakiese,"Decision (unanimous) (29–28, 29–28, 30–27)",3,5:00,,Preliminary card (ESPN / ESPN+),UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Featherweight,Jonathan Pearce,Darren Elkins,"Decision (unanimous) (30–27, 30–27, 30–26)",3,5:00,,Preliminary card (ESPN / ESPN+),UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Lightweight,Natan Levy,Genaro Valdèz,"Decision (unanimous) (29–28, 29–28, 30–27)",3,5:00,,Preliminary card (ESPN / ESPN+),UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Featherweight,Francis Marshall,Marcelo Rojo,KO (punches),2,1:14,,Preliminary card (ESPN / ESPN+),UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Women's Strawweight,Yazmin Jauregui,Istela Nunes,TKO (punches),2,4:06,,Preliminary card (ESPN / ESPN+),UFC on ESPN: Thompson vs. Holland,79f9095f5c2409de8b3ab55694026f915dd4075d84e015a5cfd015996cd8bab3
Welterweight,Leon Edwards (c),Kamaru Usman,"Decision (majority) (48–46, 48–46, 47–47)",5,5:00,[a],Main card,UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Lightweight,Justin Gaethje,Rafael Fiziev,"Decision (majority) (29–28, 29–28, 28–28)",3,5:00,,Main card,UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Welterweight,Gunnar Nelson,Bryan Barberena,Submission (armbar),1,4:51,,Main card,UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Women's Flyweight,Jennifer Maia,Casey O'Neill,"Decision (unanimous) (30–27, 29–28, 29–28)",3,5:00,,Main card,UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Middleweight,Marvin Vettori,Roman Dolidze,"Decision (unanimous) (29–28, 29–28, 30–27)",3,5:00,,Main card,UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Featherweight,Jack Shore,Makwan Amirkhani,Submission (rear-naked choke),2,4:27,,Preliminary card (ESPNews / ESPN+),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Lightweight,Chris Duncan,Omar Morales,"Decision (split) (27–30, 29–28, 29–28)",3,5:00,,Preliminary card (ESPNews / ESPN+),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Lightweight,Yanal Ashmouz,Sam Patterson,KO (punches),1,1:15,,Preliminary card (ESPNews / ESPN+),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Flyweight,Muhammad Mokaev,Jafel Filho,Submission (neck crank),3,4:32,,Preliminary card (ESPNews / ESPN+),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Featherweight,Lerone Murphy,Gabriel Santos,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Early preliminary card (ESPN+ / UFC Fight Pass),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Middleweight,Christian Leroy Duncan,Duško Todorović,TKO (knee injury),1,1:52,,Early preliminary card (ESPN+ / UFC Fight Pass),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Catchweight (129.5 lb),Jake Hadley,Malcolm Gordon,TKO (punches),1,1:01,,Early preliminary card (ESPN+ / UFC Fight Pass),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Women's Flyweight,Joanne Wood,Luana Carolina,"Decision (split) (28–29, 30–27, 29–28)",3,5:00,,Early preliminary card (ESPN+ / UFC Fight Pass),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Lightweight,Jai Herbert,Ľudovít Klein,"Draw (majority) (29–27, 28–28, 28–28)",3,5:00,[b],Early preliminary card (ESPN+ / UFC Fight Pass),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Women's Flyweight,Veronica Hardy,Juliana Miller,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Early preliminary card (ESPN+ / UFC Fight Pass),UFC 286: Edwards vs. Usman 3,0fd21c3564a5f57ae60ecbfeeccfb9834920d9ca854fa58370bd1e9dda53a574
Women's Strawweight,Mackenzie Dern,Angela Hill,"Decision (unanimous) (49–43, 49–44, 49–44)",5,5:00,,Main card,UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Middleweight,Anthony Hernandez,Edmen Shahbazyan,TKO (elbows and punches),3,1:01,,Main card,UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Catchweight (120 lb),Lupita Godinez,Emily Ducote,"Decision (unanimous) (30–27, 29–28, 29–28)",3,5:00,,Main card,UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Welterweight,Joaquin Buckley,André Fialho,TKO (head kick),2,4:15,,Main card,UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Lightweight,Carlos Diego Ferreira,Michael Johnson,KO (punch),2,1:50,,Main card,UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Lightweight,Viacheslav Borschev,Hayisaer Maheshate,TKO (punches),2,2:37,,Preliminary Card (ESPN+),UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Catchweight (117.5 lb),Karolina Kowalkiewicz,Vanessa Demopoulos,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary Card (ESPN+),UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Catchweight (172.5 lb),Gilbert Urbina,Orion Cosce,TKO (front kick and knees),2,2:55,,Preliminary Card (ESPN+),UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Heavyweight,Rodrigo Nascimento,Ilir Latifi,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Preliminary Card (ESPN+),UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Lightweight,Chase Hooper,Nick Fiore,"Decision (unanimous) (30–26, 30–27, 30–27)",3,5:00,,Preliminary Card (ESPN+),UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Women's Flyweight,Natália Silva,Victoria Leonardo,TKO (punches and head kick),1,2:58,,Preliminary Card (ESPN+),UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Welterweight,Themba Gorimbo,Takashi Sato,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary Card (ESPN+),UFC Fight Night: Dern vs. Hill,d8efd546a501350524b7b0987463472ddc45083f561753df30f5e0e468e4271a
Light Heavyweight,Sean Strickland,Nassourdine Imavov,"Decision (unanimous) (49–46, 49–46, 48–47)",5,5:00,,Main card,UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Featherweight,Dan Ige,Damon Jackson,KO (punch),2,4:13,,Main card,UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Middleweight,Roman Kopylov,Punahele Soriano,TKO (body kick and punches),2,3:19,,Main card,UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Women's Bantamweight,Raquel Pennington,Ketlen Vieira,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Main card,UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Bantamweight,Umar Nurmagomedov,Raoni Barcelos,KO (body kick and punch),1,4:40,,Main card,UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Bantamweight,Javid Basharat,Mateus Mendonça,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Preliminary card (ESPN+),UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Middleweight,Abdul Razak Alhassan,Claudio Ribeiro,KO (punches),2,0:28,,Preliminary card (ESPN+),UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Lightweight,Mateusz Rębecki,Nick Fiore,"Decision (unanimous) (30–26, 30–27, 30–27)",3,5:00,,Preliminary card (ESPN+),UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Flyweight,Allan Nascimento,Carlos Hernández,Submission (rear-naked choke),1,3:16,,Preliminary card (ESPN+),UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Featherweight,Daniel Argueta,Nick Aguirre,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card (ESPN+),UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Flyweight,Charles Johnson,Jimmy Flick,TKO (elbows and punches),1,4:33,,Preliminary card (ESPN+),UFC Fight Night: Strickland vs. Imavov,f7c8f38c30c26710fd0dd9c4f75b750a182b92339b8c26cb70403355c02641aa
Women's Flyweight,Erin Blanchfield,Jéssica Andrade,Submission (rear-naked choke),2,1:37,,Main card,UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Light Heavyweight,Zac Pauga,Jordan Wright,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Heavyweight,Jamal Pogues,Josh Parisian,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Light Heavyweight,Marcin Prachnio,William Knight,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Lightweight,Alexander Hernandez,Jim Miller,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Lightweight,Nazim Sadykhov,Evan Elder,TKO (doctor stoppage),3,0:38,,Preliminary card (ESPN+),UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Women's Bantamweight,Mayra Bueno Silva,Lina Länsberg,Submission (kneebar),2,4:46,,Preliminary card (ESPN+),UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Featherweight,Jamall Emmers,Khusein Askhabov,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card (ESPN+),UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Light Heavyweight,Philipe Lins,Ovince Saint Preux,KO (punches),1,0:49,,Preliminary card (ESPN+),UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Welterweight,A.J. Fletcher,Themba Gorimbo,Submission (guillotine choke),2,1:37,,Preliminary card (ESPN+),UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Flyweight,Clayton Carpenter,Juancamilo Ronderos,Submission (rear-naked choke),1,3:13,,Preliminary card (ESPN+),UFC Fight Night: Andrade vs. Blanchfield,adee5b8894a29bd40c722f70d20ff83beae58e3bb1eeebf96c510dd3b75d5db7
Heavyweight,Jailton Almeida,Jairzinho Rozenstruik,Submission (rear-naked choke),1,3:43,,Main card,UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Light Heavyweight,Johnny Walker,Anthony Smith,"Decision (unanimous) (29–28, 30–27, 30–27)",3,5:00,,Main card,UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Welterweight,Ian Machado Garry,Daniel Rodriguez,TKO (head kick and punches),1,2:57,,Main card,UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Light Heavyweight,Carlos Ulberg,Ihor Potieria,TKO (punches),1,2:09,,Main card,UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Welterweight,Alex Morono,Tim Means,Submission (guillotine choke),2,2:09,,Main card,UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Welterweight,Matt Brown,Court McGee,KO (punch),1,4:09,,Preliminary Card (ESPN / ESPN+),UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Heavyweight,Karl Williams,Chase Sherman,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Preliminary Card (ESPN / ESPN+),UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Catchweight (140 lb),Douglas Silva de Andrade,Cody Stamann,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary Card (ESPN / ESPN+),UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Women's Flyweight,Mandy Böhm,Kim Ji-yeon,"Technical Decision (split) (27–28, 28–27, 28–27)",3,1:55,[a],Preliminary Card (ESPN / ESPN+),UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Catchweight (173 lb),Bryan Battle,Gabriel Green,KO (punch),1,0:14,,Preliminary Card (ESPN / ESPN+),UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Women's Bantamweight,Tainara Lisboa,Jessica-Rose Clark,Submission (rear-naked choke),3,4:20,,Preliminary Card (ESPN / ESPN+),UFC on ABC: Rozenstruik vs. Almeida,b1ff2fc2110c5a0c1d8fd6fcda7d544ffb5a1fce513eb03bb692fd5d03c2fcea
Light Heavyweight,Jan Błachowicz,Magomed Ankalaev,"Draw (split) (48–47, 46–48, 47–47)",5,5:00,[a],Main card,UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Lightweight,Paddy Pimblett,Jared Gordon,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Catchweight (180 lb),Santiago Ponzinibbio,Alex Morono,KO (punches),3,2:29,,Main card,UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Middleweight,Dricus du Plessis,Darren Till,Submission (face crank),3,2:43,,Main card,UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Featherweight,Ilia Topuria,Bryce Mitchell,Submission (arm-triangle choke),2,3:10,,Main card,UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Bantamweight,Raul Rosas Jr.,Jay Perrin,Submission (face crank),1,2:44,[b],Preliminary card (ESPN2 / ESPN+),UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Heavyweight,Jairzinho Rozenstruik,Chris Daukaus,TKO (punches),1,0:23,,Preliminary card (ESPN2 / ESPN+),UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Middleweight,Edmen Shahbazyan,Dalcha Lungiambula,TKO (punches),2,4:41,,Preliminary card (ESPN2 / ESPN+),UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Middleweight,Chris Curtis,Joaquin Buckley,KO (punches),2,2:49,,Preliminary card (ESPN2 / ESPN+),UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Featherweight,Billy Quarantillo,Alexander Hernandez,TKO (knees and punches),2,4:30,,Early preliminary card (ESPN+ / UFC Fight Pass),UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Featherweight,T.J. Brown,Erik Silva,Submission (arm-triangle choke),3,3:41,,Early preliminary card (ESPN+ / UFC Fight Pass),UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Bantamweight,Cameron Saaiman,Steven Koslow,TKO (knees and punches),3,4:13,[c],Early preliminary card (ESPN+ / UFC Fight Pass),UFC 282: Błachowicz vs. Ankalaev,502f7275b810fa0bfd4da6bb83a13ef8b24898350756ccb0ad6310b784316138
Light Heavyweight,Jamahal Hill,Glover Teixeira,"Decision (unanimous) (50–44, 50–44, 50–44)",5,5:00,[a],Main card,UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Flyweight,Brandon Moreno (ic),Deiveson Figueiredo (c),TKO (doctor stoppage),3,5:00,[b],Main card,UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Welterweight,Gilbert Burns,Neil Magny,Submission (arm-triangle choke),1,4:15,,Main card,UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Women's Flyweight,Jéssica Andrade,Lauren Murphy,"Decision (unanimous) (30–25, 30–25, 30–26)",3,5:00,,Main card,UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Light Heavyweight,Johnny Walker,Paul Craig,TKO (punches),1,2:16,,Main card,UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Light Heavyweight,Ihor Potieria,Maurício Rua,TKO (punches),1,4:05,,Preliminary card (ABC / ESPN / ESPN+),UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Middleweight,Brunno Ferreira,Gregory Rodrigues,KO (punch),1,4:13,,Preliminary card (ABC / ESPN / ESPN+),UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Lightweight,Thiago Moisés,Melquizael Costa,Submission (face crank),2,4:05,,Preliminary card (ABC / ESPN / ESPN+),UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Welterweight,Gabriel Bonfim,Mounir Lazzez,Submission (guillotine choke),1,0:49,,Preliminary card (ABC / ESPN / ESPN+),UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
Heavyweight,Jailton Almeida,Shamil Abdurakhimov,TKO (punches),2,2:56,,Early preliminary card (ESPN+ / UFC Fight Pass),UFC 283: Teixeira vs. Hill,3bebb432b0f94fd66ec76540745746ecb1e2922a074d51ad8c3431c1de91a1bc
